"VIN","make","model","model_year","fuel_type","GVWR"
"1ftne1ew7bda21854","FORD","E-150","2011","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"jn1dv6ap8bm604444","INFINITI","G25","2011","Gasoline",""
"jn1dv6apxbm603974","INFINITI","G25","2011","Gasoline",""
"1fmcu4k36bkc04773","FORD","Escape","2011","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jn1aj0hr4bm854640","INFINITI","EX35","2011","Gasoline",""
"jn1dv6ap9bm604226","INFINITI","G25","2011","Gasoline",""
"jn1dv6ap9bm830752","INFINITI","G25","2011","Gasoline",""
"jn1dv6ap0bm602512","INFINITI","G25","2011","Gasoline",""
"jhmze2h78bs005457","HONDA","Insight","2011","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"1g6dv1ep8b0131875","CADILLAC","CTS","2011","Gasoline",""
"1ft7w2a66bec21569","FORD","F-250","2011","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"2a4rr5dg2br740623","CHRYSLER","Town and Country","2011","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jn1dv6ap8bm603648","INFINITI","G25","2011","Gasoline",""
"jn8as1mu2bm712107","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn8as1mu4bm711802","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6ap8bm602015","INFINITI","G25","2011","Gasoline",""
"jn1cv6ek2bm214126","INFINITI","G37","2011","Gasoline",""
"jn1dv6apxbm604039","INFINITI","G25","2011","Gasoline",""
"jn1aj0hp7bm802417","INFINITI","EX35","2011","Gasoline",""
"jn1aj0hr0bm854151","INFINITI","EX35","2011","Gasoline",""
"1g6dp1ed3b0123778","CADILLAC","CTS","2011","Gasoline",""
"jn1dv6ap3bm603962","INFINITI","G25","2011","Gasoline",""
"2c4rc1cg9er180072","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1cg3er214863","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2g1wb5e31e1112332","CHEVROLET","Impala","2014","Gasoline",""
"2c4rc1bg1er325333","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg9er348262","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg3er325088","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bgxer269196","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg0er218239","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg8er325488","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg2er215553","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg7er325398","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg3er174401","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg0er325436","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg0er325601","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg9er324768","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg2er325311","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg9er208020","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2c4rc1bg6er342466","CHRYSLER","Town and Country","2014","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jn1cv6ap7bm509689","INFINITI","G37","2011","Gasoline",""
"jn1cv6apxbm509962","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap4bm305027","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek0bm215453","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap8bm504842","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap5bm509609","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek2bm215597","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek1bm215445","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap6bm305000","INFINITI","G37","2011","Gasoline",""
"jn1dv6ar8bm651992","INFINITI","G25","2011","Gasoline",""
"jn1cv6ap0bm509503","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap9bm509905","INFINITI","G37","2011","Gasoline",""
"jn1by1ap2bm326562","INFINITI","M37","2011","Gasoline",""
"jn1cv6ap7bm300209","INFINITI","G37","2011","Gasoline",""
"jn1cv6fe3bm954082","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar2bm411378","INFINITI","G37","2011","Gasoline",""
"wdzpe7cc1b5579875","MERCEDES-BENZ","Sprinter","2011","Diesel","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"jn1cv6fe6bm952116","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap6bm305255","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap6bm509683","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap4bm509665","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek5bm210099","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap6bm509909","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek0bm214447","INFINITI","G37","2011","Gasoline",""
"jn1cv6ekxbm215167","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek8bm215362","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap1bm509235","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap3bm302992","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek2bm215731","INFINITI","G37","2011","Gasoline",""
"jn1cv6fe9bm954474","INFINITI","G37","2011","Gasoline",""
"jn1cv6ekxbm214925","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek3bm215043","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek5bm212192","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap0bm302691","INFINITI","G37","2011","Gasoline",""
"jthbl5ef3b5107574","LEXUS","LS","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ap4bm300152","INFINITI","G37","2011","Gasoline",""
"wmwsu3c57bt182848","MINI","Hardtop","2011","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"jn1cv6ek9bm215547","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek5bm214900","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap5bm508377","INFINITI","G37","2011","Gasoline",""
"jn1cv6apxbm509511","INFINITI","G37","2011","Gasoline",""
"jn1by1ap0bm321733","INFINITI","M37","2011","Gasoline",""
"jn1cv6fe9bm954099","INFINITI","G37","2011","Gasoline",""
"jn1cv6apxbm305095","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap3bm509527","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap6bm505732","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap9bm502128","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap3bm305035","INFINITI","G37","2011","Gasoline",""
"2t2zk1ba4bc060817","LEXUS","RX","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ap7bm509353","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap6bm304932","INFINITI","G37","2011","Gasoline",""
"wmwsu3c55bt097474","MINI","Hardtop","2011","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"jn1cv6ek6bm215019","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap6bm503463","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek1bm215655","INFINITI","G37","2011","Gasoline",""
"jn1dv6ap5bm600951","INFINITI","G25","2011","Gasoline",""
"jn1cv6ek6bm215568","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap2bm509552","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap2bm509308","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap7bm304972","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek4bm215293","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap9bm304066","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek0bm215520","INFINITI","G37","2011","Gasoline",""
"jn1cv6fe4bm951577","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap6bm509540","INFINITI","G37","2011","Gasoline",""
"jn1dv6ap8bm604282","INFINITI","G25","2011","Gasoline",""
"jn1cv6ap6bm509523","INFINITI","G37","2011","Gasoline",""
"jthbf5c23b5131185","LEXUS","IS","2011","Gasoline",""
"jn1cv6fe8bm954126","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap1bm509848","INFINITI","G37","2011","Gasoline",""
"jtjzb1ba3b2405044","LEXUS","RX","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ap9bm509774","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap0bm305543","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap7bm305409","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek9bm215726","INFINITI","G37","2011","Gasoline",""
"jthdl5ef5b5003726","LEXUS","LS","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn8az2nf4b9500104","INFINITI","QX56","2011","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn1cv6ap2bm304104","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek2bm215616","INFINITI","G37","2011","Gasoline",""
"jn1cv6el5bm261191","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek0bm215503","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar8bm412423","INFINITI","G37","2011","Gasoline",""
"jn1dv6ar3bm653875","INFINITI","G25","2011","Gasoline",""
"jn1cv6ek5bm215433","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap3bm510175","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap8bm509197","INFINITI","G37","2011","Gasoline",""
"wmwsu3c57bt091823","MINI","Hardtop","2011","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"jn1cv6apxbm508844","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm407164","INFINITI","G37","2011","Gasoline",""
"jn1az0cp4bt007928","NISSAN","Leaf","2011","Electric",""
"jn8af5mr2bt001519","NISSAN","Juke","2011","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"jn1az0cp6bt008076","NISSAN","Leaf","2011","Electric",""
"wdzpe8cc1b5510299","MERCEDES-BENZ","Sprinter","2011","Diesel","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"4a32b2ff8be005010","MITSUBISHI","Galant","2011","Gasoline",""
"scbcp7za3ac065778","BENTLEY","Continental","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jn1az0cp5bt007761","NISSAN","Leaf","2011","Electric",""
"wmwmf3c57atz61989","MINI","Cooper","2010","Gasoline",""
"1g1zb5ebxaf212632","CHEVROLET","Malibu","2010","Gasoline",""
"jn1az0cpxbt008985","NISSAN","Leaf","2011","Electric",""
"jn1az0cp5bt008280","NISSAN","Leaf","2011","Electric",""
"jtmhy7aj0b5011484","TOYOTA","Land Cruiser","2011","Gasoline","Class 2: 6,001 - 10,000 lb (2,722 - 4,536 kg)"
"jn1az0cp0bt008655","NISSAN","Leaf","2011","Electric",""
"2a4rr4dexar108511","CHRYSLER","Town and Country","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jn1az0cp9bt003289","NISSAN","Leaf","2011","Electric",""
"jn1az0cp8bt007656","NISSAN","Leaf","2011","Electric",""
"1ftsx2b50aea59594","FORD","F-250","2010","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"wmwmr3c55atu98399","MINI","Cooper Convertible","2010","Gasoline",""
"1n4cl2apxac121099","NISSAN","Altima","2010","Gasoline",""
"jn1cv6fe6am354865","INFINITI","G37","2010","Gasoline",""
"1ftne1ew2adb02761","FORD","E-150","2010","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"wvwed7aj0aw068954","VOLKSWAGEN","GTI","2010","Gasoline",""
"1fdss3bl0ada72723","FORD","E-350","2010","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"jn1cv6fe4am355075","INFINITI","G37","2010","Gasoline",""
"jn8az2kr0at157503","NISSAN","Cube","2010","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"3vwrg3ag5am018568","VOLKSWAGEN","Beetle","2010","Gasoline",""
"3fadp0l3xar340623","FORD","Fusion","2010","Gasoline",""
"1ftsw2br6aea04332","FORD","F-250","2010","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1fbss3blxada87593","FORD","E-350","2010","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"5n3za0ncxan907725","INFINITI","QX56","2010","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"knagg4a80a5372641","KIA","Optima","2010","Gasoline",""
"nm0ls7dn8at021570","FORD","Transit Connect","2010","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"5n3za0ndxan900833","INFINITI","QX56","2010","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn1cv6fe8am355371","INFINITI","G37","2010","Gasoline",""
"wvwhv71k09w122719","VOLKSWAGEN","GTI","2009","Gasoline",""
"1gyfc43579r119473","CADILLAC","Escalade","2009","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"1gyfc43509r123767","CADILLAC","Escalade","2009","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"1gbhc44k19e127776","CHEVROLET","Silverado","2009","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"5n3aa08dx9n904112","INFINITI","QX56","2009","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"2a8hr44e29r552102","CHRYSLER","Town and Country","2009","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1ftne14l29da91649","FORD","E-150","2009","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"jthbk262995089492","LEXUS","IS","2009","Gasoline",""
"knage228495314648","KIA","Optima","2009","Gasoline",""
"2a8hr54199r567599","CHRYSLER","Town and Country","2009","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1gcgg25k981222025","CHEVROLET","Express","2008","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftxw43r18ec20423","FORD","F-450","2008","Diesel","Class 4: 14,001 - 16,000 lb (6,350 - 7,258 kg)"
"wmwmf33558tu66376","MINI","Cooper","2008","Gasoline",""
"2a8hr54p38r758826","CHRYSLER","Town and Country","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1d7ha18n38s555603","DODGE","Ram","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2g1wu583x89256747","CHEVROLET","Impala","2008","Flexible Fuel Vehicle (FFV)",""
"wbahl83598dt13629","BMW","750i","2008","Gasoline",""
"1ftww31r08ea73293","FORD","F-350","2008","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"1ftsw215x8ed71503","FORD","F-250","2008","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1d7ha16k68j184239","DODGE","Ram","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"wmwmf73548tv38045","MINI","Cooper","2008","Gasoline",""
"1ftsx21528ed23250","FORD","F-250","2008","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ftww31r28ea32664","FORD","F-350","2008","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"2a8hr64x78r735233","CHRYSLER","Town and Country","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1fdne31l88db34238","FORD","E-350","2008","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"zamgj45a180040499","MASERATI","Granturismo","2008","Gasoline",""
"1z7hc28k98s588027","MITSUBISHI","Raider","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jtlke50e281012146","TOYOTA","SCION xB","2008","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"jthck262282024567","LEXUS","IS","2008","Gasoline",""
"jtjbt20x580160960","LEXUS","GX","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jtlke50e881038945","TOYOTA","SCION xB","2008","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"wbahl83547dt10295","BMW","750i","2007","Gasoline",""
"jthbl46f885053092","LEXUS","LS","2008","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jtjbt20x680152821","LEXUS","GX","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jthbe262085019000","LEXUS","IS","2008","Gasoline",""
"wbahl83577dt89235","BMW","750i","2007","Gasoline",""
"jnkcv64e08m126966","INFINITI","G37","2008","Gasoline",""
"jnkbv61ex8m223222","INFINITI","G35","2008","Gasoline",""
"jthbk262585055158","LEXUS","IS","2008","Gasoline",""
"jtkku10468j031497","TOYOTA","SCION xD","2008","Gasoline",""
"jtjbt20x980170911","LEXUS","GX","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"sajwa79b48sh20488","JAGUAR","XJ","2008","Gasoline",""
"wmwmf73558tv38670","MINI","Cooper","2008","Gasoline",""
"3gnda23d27s587224","CHEVROLET","HHR","2007","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"salae25487a427257","LAND ROVER","LR3","2007","","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"1g6dc67a870195580","CADILLAC","STS","2007","Gasoline",""
"jnkby01ex7m401150","INFINITI","M45","2007","Gasoline",""
"jthbc96s475006201","LEXUS","GS","2007","Gasoline",""
"jthce96s570009894","LEXUS","GS","2007","Gasoline",""
"1g1yy26u075116869","CHEVROLET","Corvette","2007","Gasoline",""
"1ftsw21517ea04228","FORD","F-250","2007","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"salsh23487a990985","LAND ROVER","Range Rover Sport","2007","","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jthbj46g872026702","LEXUS","ES","2007","Gasoline",""
"jnkbv61e77m724695","INFINITI","G35","2007","Gasoline",""
"jnras08u07x100641","INFINITI","FX35","2007","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"3gnda23d37s509101","CHEVROLET","HHR","2007","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jtjhk31u572021664","LEXUS","RX","2007","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"wdbrf52h67f904964","MERCEDES-BENZ","C-Class","2007","Gasoline",""
"wmwmf73597tl88609","MINI","Cooper","2007","Gasoline",""
"jtkde177870147407","TOYOTA","SCION tC","2007","Gasoline",""
"jm3er293270109517","MAZDA","CX-7","2007","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jthbc96s775004247","LEXUS","GS","2007","Gasoline",""
"2t1kr32e47c684222","TOYOTA","Corolla Matrix","2007","Gasoline",""
"5tbrt54167s450279","TOYOTA","Tundra","2007","Gasoline","Class 2: 6,001 - 10,000 lb (2,722 - 4,536 kg)"
"3vwpg31cx7m505584","VOLKSWAGEN","Beetle","2007","Gasoline",""
"jtjhw31u072034925","LEXUS","RX","2007","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"3vwpg31cx7m513913","VOLKSWAGEN","Beetle","2007","Gasoline",""
"wdbrf52h97f887514","MERCEDES-BENZ","C-Class","2007","Gasoline",""
"1n4cl21e07c224684","NISSAN","Altima","2007","Gasoline",""
"1n4cl21e27c233726","NISSAN","Altima","2007","Gasoline",""
"4m2cu81157kj01552","MERCURY","Mariner","2007","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jtjbt20x970131430","LEXUS","GX","2007","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jthbl46f875024464","LEXUS","LS","2007","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"1fbne3bl8eda08495","FORD","E-350","2014","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftne1ew1eda59679","FORD","E-150","2014","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ft7x2bt9eeb52303","FORD","F-250","2014","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ftne1ew6eda16214","FORD","E-150","2014","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1fbne3bl9eda15231","FORD","E-350","2014","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftne1ew9eda16207","FORD","E-150","2014","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"kmhhu6kj6eu113690","HYUNDAI","Genesis Coupe","2014","Gasoline",""
"5xyzwdlaxeg118480","HYUNDAI","Santa Fe","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1bv7ap1em670044","INFINITI","Q50","2014","Gasoline",""
"1zvbp8jz8e5217125","FORD","Mustang","2014","Gasoline",""
"kmhfh4jg6ea345438","HYUNDAI","Azera","2014","Gasoline",""
"jn1bv7arxem691072","INFINITI","Q50","2014","Gasoline",""
"jn8cs1mw5em411622","INFINITI","QX70","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"kmhfh4jg9ea342727","HYUNDAI","Azera","2014","Gasoline",""
"jn1bv7ap6em670041","INFINITI","Q50","2014","Gasoline",""
"jn1av7ap5em690888","INFINITI","Q50","2014","Gasoline",""
"kmhfh4jg0ea345435","HYUNDAI","Azera","2014","Gasoline",""
"jn1bv7ap5em678664","INFINITI","Q50","2014","Gasoline",""
"jn1bv7ap2em676709","INFINITI","Q50","2014","Gasoline",""
"jn1bv7ar5em692517","INFINITI","Q50","2014","Gasoline",""
"5xyzw3la3eg139648","HYUNDAI","Santa Fe","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"5xyzw3la9eg141260","HYUNDAI","Santa Fe","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jn1bv7ap3em670045","INFINITI","Q50","2014","Gasoline",""
"jn1av7ar6em702189","INFINITI","Q50","2014","Gasoline",""
"5xyzwdla6eg130058","HYUNDAI","Santa Fe","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"5xyzudla1eg157402","HYUNDAI","Santa Fe","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"5xyztdlb4eg189885","HYUNDAI","Santa Fe","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"kmhfh4jg0ea345712","HYUNDAI","Azera","2014","Gasoline",""
"jn1av7ap1em691777","INFINITI","Q50","2014","Gasoline",""
"5xyzu3lb8eg174328","HYUNDAI","Santa Fe","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jn8cs1mw0em410653","INFINITI","QX70","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"5n1al0mm9ec526377","INFINITI","QX60","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1bv7ap8em670042","INFINITI","Q50","2014","Gasoline",""
"jn1bv7ap9em675802","INFINITI","Q50","2014","Gasoline",""
"jn1bv7ar3em703126","INFINITI","Q50","2014","Gasoline",""
"5xyzw3la7eg165766","HYUNDAI","Santa Fe","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jn1cv6fe4em901041","INFINITI","Q60","2014","Gasoline",""
"5n1al0mmxec500211","INFINITI","QX60","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1bv7ar5em692565","INFINITI","Q50","2014","Gasoline",""
"5n1cl0mm1ec512594","INFINITI","QX60","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1bv7apxem671757","INFINITI","Q50","2014","Gasoline",""
"jn1bv7ap8em676763","INFINITI","Q50","2014","Gasoline",""
"5xyzt3lb4eg148764","HYUNDAI","Santa Fe","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"kmhfh4jg4ea343249","HYUNDAI","Azera","2014","Gasoline",""
"5xyztdlb8eg158901","HYUNDAI","Santa Fe","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"5xyzudla7eg157405","HYUNDAI","Santa Fe","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthbf1d29e5043401","LEXUS","IS","2014","Gasoline",""
"2t2zk1ba2ec140945","LEXUS","RX","2014","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn8af5mr4et355725","NISSAN","Juke","2014","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"jm1nc2pfxe0236844","MAZDA","MX-5","2014","",""
"jm1nc2lf6e0235180","MAZDA","MX-5","2014","",""
"jm1nc2mf3e0236818","MAZDA","MX-5","2014","",""
"jn8as5mt3ew102417","NISSAN","Rogue Select","2014","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jm1nc2pf7e0235666","MAZDA","MX-5","2014","",""
"wp0aa2a81ek172194","PORSCHE","Cayman","2014","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
